year,sex,profession,income,age,net_worth,happiness
92,F,service provider,9150.25,57,106395.74,102.45
92,M,fisher,3947.45,57,53919.27,101.42
92,F,homemaker,-394.35,56,-16726.93,99.77
92,M,service provider,8912.86,56,102077.49,102.41
92,F,fisher,3693.73,56,52088.32,101.35
92,F,fisher,3625.01,56,52212.40,101.30
92,F,service provider,7396.74,56,42907.26,102.06
92,F,craftsman,7207.13,56,76072.78,102.22
92,M,farmer,2243.45,56,29421.49,100.32
92,M,farmer,2258.58,56,29393.92,100.08
92,M,craftsman,6969.58,56,79155.68,102.19
92,F,farmer,2294.62,55,28260.05,100.31
92,F,homemaker,-391.96,55,-15898.51,99.77
92,F,craftsman,6723.58,55,76324.21,102.16
92,F,farmer,2135.80,55,27801.89,100.23
92,M,fisher,3535.14,55,50122.02,101.02
92,M,civil servant,8810.80,55,98102.27,102.34
92,M,craftsman,7338.23,55,76396.94,102.23
92,M,fisher,3519.03,55,49751.02,101.26
92,F,fisher,3588.88,54,47973.84,101.21
92,M,craftsman,6594.22,54,72532.80,102.08
92,F,craftsman,6479.25,54,54712.36,102.05
92,M,craftsman,6283.37,54,55181.83,102.02
92,F,farmer,2216.19,54,27079.97,100.02
92,F,civil servant,8877.35,54,93309.48,102.54
92,F,farmer,2204.35,54,27239.98,100.00
92,F,craftsman,7010.02,54,74222.86,102.18
92,X,fisher,3417.42,54,47036.56,101.17
92,M,service provider,8126.17,53,89204.83,102.46
92,M,craftsman,6439.13,53,70596.10,102.07
92,M,fisher,3355.82,53,45573.49,100.91
92,F,homemaker,-317.02,53,-13893.30,99.77
92,F,fisher,3465.35,53,45724.42,101.19
92,F,service provider,8342.38,53,89462.44,102.23
92,F,unemployed,-318.44,53,-13913.02,80.00
92,F,fisher,3468.27,53,46493.53,101.21
92,F,fisher,3560.41,53,46036.20,101.21
92,F,farmer,2095.65,52,24702.97,99.88
92,F,homemaker,-290.76,52,-13135.37,99.77
92,F,farmer,2104.59,52,24745.17,99.90
92,M,homemaker,-307.91,52,-13213.29,99.77
92,F,farmer,2012.32,52,24704.38,99.83
92,F,fisher,3462.81,52,44472.91,101.14
92,M,farmer,1711.55,52,10201.86,99.58
92,F,farmer,2155.92,52,24918.33,99.89
92,M,fisher,3454.95,52,44673.68,101.17
92,M,craftsman,6487.59,51,63155.01,101.99
92,M,homemaker,-273.01,51,-12363.20,99.77
92,M,homemaker,-285.65,51,-12360.32,100.00
92,M,fisher,3134.08,51,42395.69,101.04
92,F,fisher,3075.15,51,41857.80,100.76
92,F,service provider,7717.79,51,81907.10,102.39
92,M,farmer,2009.58,51,23814.37,99.81
92,F,civil servant,6822.05,51,51741.99,101.96
92,F,service provider,7864.71,51,81855.98,102.39
92,F,fisher,3248.13,51,42076.08,101.06
92,M,fisher,3076.98,50,39902.23,100.98
92,M,farmer,2023.56,50,23085.41,100.04
92,M,service provider,7451.69,50,77410.28,102.31
92,F,fisher,2502.28,50,18797.27,100.65
92,M,farmer,1947.97,50,23234.57,99.77
92,F,homemaker,-246.56,50,-11710.86,100.00
92,F,homemaker,-244.35,50,-11684.82,100.00
92,F,craftsman,6393.70,50,61434.04,101.77
92,F,homemaker,-251.90,50,-11688.37,100.00
92,F,farmer,2011.81,50,23049.64,99.74
92,M,homemaker,-227.88,49,-11083.15,99.77
92,M,fisher,2900.90,49,38827.29,100.89
92,F,craftsman,6078.66,49,58512.84,101.69
92,F,fisher,3162.37,49,39173.89,101.01
92,M,civil servant,7217.37,49,74169.95,102.24
92,M,homemaker,-228.31,49,-11078.74,99.77
92,M,unemployed,-227.63,49,-11091.19,80.00
92,M,craftsman,5825.14,49,58315.85,101.85
92,M,civil servant,7306.52,48,71128.50,102.03
92,F,craftsman,5794.25,48,55921.50,101.83
92,M,craftsman,5748.56,48,55779.28,101.82
92,F,fisher,2909.16,48,36532.52,100.88
92,M,farmer,1822.67,48,20991.41,99.80
92,F,homemaker,-216.60,48,-10376.77,100.00
92,F,homemaker,-219.80,48,-10334.73,100.00
92,F,homemaker,-203.28,47,-9819.21,100.00
92,M,civil servant,6808.45,47,67431.87,101.93
92,M,homemaker,-198.61,47,-9774.17,99.77
92,F,fisher,2718.47,47,35246.07,100.80
92,M,homemaker,-196.86,47,-9756.39,100.00
92,M,homemaker,-199.92,47,-9752.96,100.00
92,F,fisher,2740.52,47,34939.50,100.77
92,F,farmer,1819.88,46,19718.15,99.76
92,M,farmer,1811.53,46,19693.58,99.74
92,M,service provider,7065.28,46,64558.00,101.93
92,M,homemaker,-175.50,46,-9121.66,99.77
92,F,craftsman,5558.46,46,50596.31,101.77
92,M,farmer,1665.19,46,19782.18,99.36
92,M,civil servant,6831.00,46,64774.16,102.17
92,M,service provider,7106.09,46,64164.82,102.17
92,F,unemployed,-156.95,45,-8392.26,79.77
92,F,fisher,2570.54,45,31727.84,100.44
92,F,farmer,1651.49,45,18599.89,99.30
92,F,fisher,2791.61,45,31838.83,100.51
92,M,fisher,2634.86,45,32015.21,100.69
92,F,homemaker,-161.93,45,-8395.74,100.00
92,F,farmer,1605.32,45,18867.26,99.31
92,M,service provider,6678.99,45,61305.69,102.11
92,F,service provider,6559.02,44,58057.02,102.06
92,F,fisher,2671.04,44,29694.66,100.69
92,M,homemaker,-150.78,44,-7776.03,99.77
92,M,farmer,1558.90,44,17993.34,99.21
92,M,farmer,1668.80,44,18017.84,99.51
92,X,homemaker,-140.63,44,-7785.84,100.00
92,F,homemaker,-142.91,44,-7769.49,100.00
92,F,homemaker,-140.02,44,-7770.69,99.77
92,F,fisher,2462.34,43,29488.64,100.58
92,F,craftsman,5194.83,43,43713.44,101.64
92,M,farmer,1547.05,43,17823.77,99.10
92,M,farmer,1675.05,43,17884.47,99.24
92,M,craftsman,4864.26,43,43782.11,101.32
92,X,fisher,2475.06,43,29402.59,100.55
92,F,homemaker,-131.08,43,-7206.65,100.00
92,F,service provider,5776.81,42,52556.87,101.91
92,F,farmer,1569.61,42,16832.50,99.11
92,F,fisher,2452.98,42,27505.77,100.52
92,M,fisher,2359.96,42,27949.21,100.50
92,M,unemployed,-116.62,42,-6457.44,79.77
92,F,farmer,1610.58,42,17041.11,99.13
92,X,fisher,2469.65,42,27709.36,100.55
92,F,homemaker,-112.39,42,-6445.71,99.77
92,M,unemployed,-96.59,41,-5775.48,80.00
92,M,unemployed,-103.36,41,-5809.45,80.00
92,F,craftsman,4792.20,41,39626.28,101.49
92,M,civil servant,5957.65,41,50338.66,101.91
92,F,civil servant,5699.75,41,49798.63,101.85
92,M,civil servant,5958.88,41,49545.64,101.88
92,M,farmer,1488.33,41,15925.88,99.01
92,F,farmer,1438.16,41,15982.81,98.92
92,M,fisher,2375.53,40,25555.05,100.44
92,F,farmer,1507.41,40,15566.26,99.24
92,F,unemployed,-85.47,40,-5164.39,79.77
92,F,service provider,5892.01,40,47694.45,101.87
92,F,unemployed,-88.96,40,-5200.74,80.00
92,M,civil servant,5910.93,40,47183.82,101.84
92,F,service provider,5425.89,40,41059.66,101.76
92,F,homemaker,-85.78,40,-5193.84,100.00
92,F,service provider,5708.38,40,47089.35,101.83
92,F,farmer,1470.62,39,14757.21,99.13
92,M,farmer,1389.96,39,14756.63,98.83
92,F,service provider,5603.27,39,44732.75,101.77
92,F,homemaker,-71.35,39,-4441.87,99.77
92,M,fisher,2267.85,39,23990.00,100.36
92,F,civil servant,5515.83,39,40547.00,101.49
92,F,craftsman,4352.40,39,35407.35,101.37
92,M,farmer,1446.20,39,14798.52,98.90
92,M,homemaker,-70.00,39,-4425.21,99.77
92,M,fisher,2187.96,38,23128.41,100.08
92,F,farmer,1344.22,38,14125.99,98.75
92,M,fisher,2126.93,38,22827.42,100.00
92,M,fisher,2147.51,38,22934.21,100.24
92,F,farmer,1301.96,38,13886.32,98.70
92,F,farmer,1391.67,38,14065.10,99.03
92,M,farmer,1320.39,38,13966.29,98.92
92,F,unemployed,-58.08,38,-3789.23,80.00
92,M,fisher,2066.09,37,22195.28,99.93
92,M,homemaker,-42.83,37,-3165.69,100.00
92,M,craftsman,4207.47,37,28932.15,101.23
92,M,civil servant,5299.66,37,40138.82,101.68
92,M,farmer,1225.45,37,11490.29,98.51
92,F,civil servant,5190.06,37,39746.75,101.66
92,F,farmer,1330.03,37,13428.50,98.67
92,F,unemployed,-31.85,36,-2458.11,79.77
92,M,farmer,1237.68,36,13509.44,98.52
92,F,fisher,1987.57,36,20927.27,100.12
92,F,unemployed,-31.79,36,-2465.06,79.77
92,M,service provider,5040.57,36,37522.27,101.63
92,M,homemaker,-30.04,36,-2453.55,99.77
92,X,homemaker,-31.24,36,-2456.13,99.77
92,M,farmer,1223.04,35,12792.47,98.44
92,F,fisher,1982.06,35,20190.15,99.82
92,F,homemaker,-19.55,35,-1813.65,100.00
92,F,civil servant,4715.51,35,35020.42,101.52
92,M,craftsman,3963.92,35,28920.96,100.93
92,F,craftsman,3823.99,35,28703.74,101.14
92,M,service provider,4764.18,35,35577.58,101.27
92,F,homemaker,-7.13,34,-1124.88,100.00
92,M,craftsman,3845.67,34,27072.51,101.07
92,F,service provider,4905.04,34,33530.90,101.30
92,M,fisher,1793.49,34,19383.60,99.91
92,M,craftsman,3840.26,34,26937.15,101.07
92,F,farmer,1198.96,34,12445.30,98.59
92,M,homemaker,-6.77,34,-1112.16,100.00
92,M,homemaker,6.44,33,-300.87,100.00
92,F,unemployed,6.31,33,-294.28,80.00
92,M,fisher,1891.06,33,18178.72,99.92
92,F,farmer,1229.25,33,12173.65,98.63
92,F,fisher,1724.61,33,18319.40,99.85
92,M,farmer,1138.70,33,12082.27,98.27
92,F,service provider,4728.06,33,31701.08,101.44
92,M,unemployed,17.49,32,406.99,79.77
92,M,craftsman,3504.55,32,23942.56,100.68
92,F,farmer,1173.06,32,11601.42,98.50
92,F,unemployed,17.56,32,411.93,80.00
92,F,craftsman,3473.96,32,24352.48,100.70
92,M,craftsman,3596.49,32,24032.06,100.94
92,M,homemaker,17.83,32,415.57,99.77
92,M,unemployed,27.35,31,1058.59,79.77
92,M,craftsman,3292.64,31,23002.62,100.84
92,F,homemaker,27.26,31,1051.87,100.00
92,F,civil servant,4234.99,31,28085.97,101.30
92,F,farmer,1131.33,31,11361.64,98.42
92,M,farmer,1068.64,31,11282.74,98.05
92,M,unemployed,36.37,30,1804.54,79.77
92,M,fisher,1572.53,30,16197.08,99.59
92,F,unemployed,36.73,30,1799.56,80.00
92,M,unemployed,36.78,30,1806.72,79.77
92,M,civil servant,4118.79,30,26542.12,101.00
92,M,homemaker,37.64,30,1806.11,100.00
92,F,unemployed,42.21,29,2372.53,79.77
92,M,unemployed,44.79,29,2364.06,80.00
92,M,homemaker,44.81,29,2388.19,100.00
92,F,homemaker,43.16,29,2365.81,100.00
92,M,service provider,3825.12,29,24416.47,101.12
92,F,farmer,988.78,28,10833.99,97.70
92,X,service provider,3837.35,28,23418.26,100.85
92,F,farmer,1005.09,28,10778.96,97.74
92,F,service provider,3775.32,28,23216.11,100.84
92,F,farmer,1000.88,28,10903.41,97.72
92,M,fisher,1443.49,27,14247.62,99.07
92,M,craftsman,3117.87,27,19219.42,100.41
92,M,craftsman,3118.73,27,19257.85,100.67
92,M,fisher,1452.90,27,14311.03,99.35
92,X,craftsman,2923.11,27,19049.11,100.33
92,F,homemaker,60.18,27,3632.13,99.77
92,M,craftsman,2768.40,26,17906.21,100.51
92,M,fisher,1404.46,26,14054.29,99.05
92,M,farmer,979.03,26,10712.34,97.55
92,M,fisher,1461.31,26,13928.40,99.29
92,M,homemaker,62.62,26,4221.17,99.77
92,M,craftsman,2880.98,26,18023.12,100.55
92,M,fisher,1318.12,25,13470.34,99.09
92,M,fisher,1445.84,25,13591.22,99.26
92,M,service provider,3404.93,25,19104.08,100.87
92,F,fisher,1316.53,25,13435.42,99.11
92,M,civil servant,3532.40,25,19152.96,100.92
92,F,farmer,955.40,25,10951.29,97.73
92,M,homemaker,79.20,24,5536.62,100.00
92,F,craftsman,2786.08,24,15851.66,100.41
92,F,civil servant,3338.78,24,17870.48,100.67
92,F,service provider,3292.57,24,17715.16,100.63
92,M,fisher,1373.52,24,12655.94,99.13
92,M,fisher,1350.28,24,12670.57,99.08
92,F,craftsman,2512.92,23,14746.02,100.25
92,M,farmer,821.38,23,10471.78,97.06
92,F,homemaker,83.14,23,6176.85,100.00
92,F,unemployed,80.84,23,6170.29,80.31
92,F,unemployed,85.18,23,6188.41,80.31
92,F,unemployed,81.41,23,6166.34,80.31
92,F,service provider,3010.55,22,15092.26,100.60
92,M,fisher,1275.36,22,11983.55,98.92
92,M,homemaker,86.87,22,6734.97,100.00
92,M,civil servant,3212.63,22,15408.74,100.72
92,M,fisher,1208.28,22,11924.71,98.84
92,F,farmer,844.71,22,10663.53,97.18
92,M,craftsman,2603.21,22,13871.07,100.25
92,F,unemployed,93.24,21,7474.44,81.25
92,M,service provider,2870.95,21,13929.47,100.51
92,F,homemaker,95.41,21,7472.26,100.00
92,M,farmer,767.09,21,10433.54,96.68
92,M,fisher,1215.70,21,11325.91,98.84
92,X,civil servant,2936.49,21,14111.16,100.56
92,M,fisher,1182.47,21,11209.04,98.73
92,F,unemployed,92.19,20,8089.79,82.50
92,F,service provider,2855.98,20,12998.73,100.49
92,F,farmer,729.03,20,10285.33,96.32
92,M,fisher,1119.77,20,11050.88,98.78
92,M,farmer,772.33,20,10331.70,96.92
92,F,farmer,753.55,20,10311.52,96.69
92,F,service provider,2661.31,19,11948.84,100.35
92,M,craftsman,2197.61,19,11413.77,100.00
92,F,farmer,740.15,19,10128.62,96.77
92,F,fisher,1119.40,19,10764.69,98.98
92,M,service provider,2593.75,19,11818.68,100.28
92,M,craftsman,2301.85,19,11431.09,100.03
92,F,homemaker,99.60,18,9411.98,100.00
92,F,fisher,982.60,18,10147.49,98.83
92,F,fisher,982.28,18,10147.33,98.83
92,F,fisher,1081.45,18,10196.91,99.05
92,F,unemployed,100.24,18,9412.62,90.00
92,M,child,0.00,17,10000.00,100.00
92,F,child,0.00,17,10000.00,100.00
92,F,child,0.00,17,10000.00,100.00
92,M,child,0.00,17,10000.00,100.00
92,F,child,0.00,16,10000.00,100.00
92,M,child,0.00,16,10000.00,100.00
92,M,child,0.00,16,10000.00,100.00
92,F,child,0.00,16,10000.00,100.00
92,F,child,0.00,15,10000.00,100.00
92,M,child,0.00,15,10000.00,100.00
92,F,child,0.00,15,10000.00,100.00
92,M,child,0.00,14,10000.00,100.00
92,F,child,0.00,14,10000.00,100.00
92,M,child,0.00,14,10000.00,100.00
92,M,child,0.00,13,10000.00,100.00
92,F,child,0.00,13,10000.00,100.00
92,F,child,0.00,13,10000.00,100.00
92,F,child,0.00,12,10000.00,100.00
92,M,child,0.00,12,10000.00,100.00
92,M,child,0.00,12,10000.00,100.00
92,M,child,0.00,12,10000.00,100.00
92,F,child,0.00,11,10000.00,100.00
92,F,child,0.00,11,10000.00,100.00
92,M,child,0.00,11,10000.00,100.00
92,F,child,0.00,11,10000.00,100.00
92,F,child,0.00,10,10000.00,100.00
92,F,child,0.00,10,10000.00,100.00
92,M,child,0.00,10,10000.00,100.00
92,F,child,0.00,10,10000.00,100.00
92,F,child,0.00,10,10000.00,100.00
92,M,child,0.00,10,10000.00,100.00
92,M,child,0.00,9,10000.00,100.00
92,M,child,0.00,9,10000.00,100.00
92,M,child,0.00,9,10000.00,100.00
92,F,child,0.00,9,10000.00,100.00
92,F,child,0.00,9,10000.00,100.00
92,M,child,0.00,9,10000.00,100.00
92,X,child,0.00,8,10000.00,100.00
92,F,child,0.00,8,10000.00,100.00
92,M,child,0.00,8,10000.00,100.00
92,F,child,0.00,8,10000.00,100.00
92,F,child,0.00,8,10000.00,100.00
92,F,child,0.00,8,10000.00,100.00
92,M,child,0.00,7,10000.00,100.00
92,F,child,0.00,7,10000.00,100.00
92,F,child,0.00,7,10000.00,100.00
92,F,child,0.00,7,10000.00,100.00
92,M,child,0.00,7,10000.00,100.00
92,F,child,0.00,7,10000.00,100.00
92,M,child,0.00,6,10000.00,100.00
92,F,child,0.00,6,10000.00,100.00
92,M,child,0.00,6,10000.00,100.00
92,F,child,0.00,6,10000.00,100.00
92,F,child,0.00,6,10000.00,100.00
92,F,child,0.00,5,10000.00,100.00
92,F,child,0.00,5,10000.00,100.00
92,X,child,0.00,5,10000.00,100.00
92,M,child,0.00,5,10000.00,100.00
92,M,child,0.00,5,10000.00,100.00
92,F,child,0.00,5,10000.00,100.00
92,M,child,0.00,4,10000.00,100.00
92,M,child,0.00,4,10000.00,100.00
92,M,child,0.00,4,10000.00,100.00
92,F,child,0.00,4,10000.00,100.00
92,M,child,0.00,4,10000.00,100.00
92,M,child,0.00,4,10000.00,100.00
92,F,child,0.00,3,10000.00,100.00
92,F,child,0.00,3,10000.00,100.00
92,M,child,0.00,3,10000.00,100.00
92,F,child,0.00,3,10000.00,100.00
92,F,child,0.00,3,10000.00,100.00
92,F,child,0.00,3,10000.00,100.00
92,M,child,0.00,2,10000.00,100.00
92,F,child,0.00,2,10000.00,100.00
92,M,child,0.00,2,10000.00,100.00
92,F,child,0.00,2,10000.00,100.00
92,M,child,0.00,2,10000.00,100.00
92,F,child,0.00,1,10000.00,100.00
92,M,child,0.00,1,10000.00,100.00
92,F,child,0.00,1,10000.00,100.00
92,F,child,0.00,1,10000.00,100.00
92,M,child,0.00,1,10000.00,100.00
92,F,child,0.00,1,10000.00,100.00
92,M,child,0.00,1,10000.00,100.00
92,M,child,0.00,0,10000.00,100.00
92,M,child,0.00,0,10000.00,100.00
92,F,child,0.00,0,10000.00,100.00
92,F,child,0.00,0,10000.00,100.00
92,M,child,0.00,0,10000.00,100.00
92,F,child,0.00,0,10000.00,100.00
92,F,child,0.00,0,10000.00,100.00
93,X,retired,-1777.26,78,-52795.51,100.00
93,M,retired,-1708.65,77,-50176.68,100.00
93,M,retired,1504.99,76,42514.09,109.00
93,F,retired,2701.99,76,81547.98,110.52
93,F,retired,4061.67,75,125755.77,111.33
93,F,retired,1404.27,74,41110.83,108.66
93,M,retired,-1319.28,73,-40410.16,100.00
93,M,retired,1590.75,72,48898.67,109.16
93,M,retired,-1189.14,72,-38353.14,100.00
93,M,retired,1183.01,72,36634.23,108.19
93,M,retired,2446.43,71,77206.74,110.20
93,M,retired,2404.84,71,77644.06,110.20
93,F,retired,1332.40,71,39556.59,108.47
93,F,retired,5014.26,71,153390.75,111.44
93,M,retired,4701.65,71,152218.91,111.50
93,M,retired,162.57,70,4727.40,100.01
93,M,retired,2452.89,70,75548.36,109.98
93,M,retired,2333.89,70,75280.57,110.05
93,M,retired,1206.13,70,37366.02,108.06
93,M,retired,1160.31,70,38107.06,108.16
93,F,retired,2244.26,69,75211.45,109.80
93,M,retired,3519.36,69,110275.73,110.74
93,M,retired,4870.30,69,149141.14,111.29
93,F,retired,1161.92,69,38326.96,107.88
93,M,retired,1224.35,69,38898.04,108.14
93,F,retired,3399.02,68,114859.77,110.49
93,M,retired,2280.80,68,74166.47,109.52
93,F,retired,4311.43,68,146427.57,110.89
93,F,retired,4427.85,68,146235.72,110.94
93,M,retired,476.03,68,14634.10,100.07
93,F,retired,-836.47,67,-30010.65,100.00
93,M,retired,1271.16,67,40607.80,107.46
93,F,retired,4247.37,67,144764.43,110.38
93,M,retired,2161.31,67,72732.05,108.97
93,M,retired,3260.76,67,112085.25,109.91
93,F,retired,2439.04,67,76724.20,109.20
93,M,retired,-891.61,67,-30045.39,97.38
93,M,retired,-848.91,66,-28678.77,100.00
93,M,retired,-836.07,66,-28762.23,100.00
93,F,retired,3481.60,66,112782.50,108.80
93,M,retired,1239.80,66,39940.30,106.50
93,M,retired,1163.48,66,40009.16,106.50
93,F,retired,-855.11,66,-28673.89,100.00
93,M,retired,-843.85,66,-28709.76,95.00
93,M,retired,4354.37,66,143708.13,109.31
93,F,retired,4277.98,65,142121.30,107.25
93,M,retired,4377.66,65,142893.20,107.14
93,M,retired,4233.04,65,140883.15,107.22
93,X,retired,3291.52,65,110837.09,106.80
93,F,retired,3245.58,65,110033.14,106.79
93,F,retired,2202.93,65,71370.33,105.95
93,M,retired,1224.47,65,40151.73,104.56
93,M,retired,3204.93,65,109873.78,106.73
93,M,homemaker,-752.20,64,-25893.06,99.88
93,F,homemaker,-746.82,64,-25956.42,100.00
93,M,farmer,3695.02,64,39450.77,100.81
93,F,civil servant,9397.92,64,82231.37,102.77
93,F,civil servant,11631.42,64,140759.18,102.92
93,M,farmer,3920.17,64,40044.94,100.91
93,F,craftsman,7467.20,64,65068.88,102.35
93,M,fisher,4690.61,64,69777.94,101.65
93,M,civil servant,11568.37,64,141015.63,103.06
93,F,unemployed,-677.36,63,-24657.94,80.00
93,F,farmer,3705.64,63,38221.18,100.92
93,M,civil servant,11284.69,63,134477.95,103.01
93,M,farmer,3747.24,63,38489.93,100.82
93,M,homemaker,-703.71,63,-24746.26,99.88
93,F,civil servant,11526.94,63,135867.44,103.05
93,M,service provider,11109.30,63,134482.31,103.00
93,F,farmer,3836.71,63,38392.55,100.85
93,M,farmer,3526.29,63,38256.95,100.89
93,F,fisher,4373.17,63,66607.87,101.44
93,F,homemaker,-645.56,62,-23668.26,100.00
93,M,farmer,3685.22,62,36916.43,100.87
93,M,civil servant,10970.70,62,129634.89,102.85
93,M,homemaker,-657.63,62,-23538.84,99.88
93,M,craftsman,8239.88,62,99850.09,102.40
93,F,fisher,4582.22,62,65796.33,101.60
93,F,homemaker,-636.77,62,-23505.04,100.00
93,M,homemaker,-645.99,62,-23468.83,100.00
93,F,homemaker,-636.37,62,-23468.82,99.88
93,F,craftsman,7881.34,61,96408.98,102.45
93,M,fisher,4090.52,61,61809.65,101.43
93,M,homemaker,-569.13,61,-22137.64,100.00
93,F,farmer,3146.07,61,17507.12,100.38
93,F,fisher,4302.49,61,61796.59,101.47
93,F,service provider,10764.45,61,124626.75,102.91
93,F,homemaker,-568.70,61,-22233.59,100.00
93,M,fisher,3651.01,61,36035.99,101.20
93,M,farmer,3545.54,60,33899.75,100.71
93,F,craftsman,7837.71,60,93738.28,102.45
93,F,fisher,3659.74,60,37434.58,101.09
93,F,homemaker,-549.33,60,-21042.47,100.00
93,F,farmer,3311.77,60,34075.93,100.65
93,F,farmer,3443.68,60,34166.41,100.78
93,M,fisher,4267.47,60,60308.01,101.46
93,F,civil servant,10487.23,60,120500.41,102.77
93,M,farmer,2689.78,60,8620.70,100.04
93,F,fisher,4332.70,60,60321.36,101.46
93,M,homemaker,-500.87,59,-20078.15,100.00
93,X,fisher,2921.46,59,20193.76,100.74
93,X,service provider,10231.91,59,115780.79,102.75
93,F,fisher,4248.67,59,58376.48,101.45
93,F,craftsman,7908.85,59,89199.43,102.29
93,M,craftsman,8202.06,59,89251.35,102.43
93,F,fisher,4189.70,59,58912.76,101.46
93,F,fisher,4135.92,59,57756.39,101.42
93,F,fisher,4025.89,59,58106.64,101.36
93,F,service provider,9930.37,58,109944.74,102.67
93,F,craftsman,7565.82,58,86225.59,102.24
93,F,craftsman,7930.36,58,86315.90,102.29
93,M,homemaker,-497.47,58,-18956.19,100.00
93,M,craftsman,7983.27,58,86336.19,102.31
93,F,civil servant,9564.92,58,111149.90,102.78
93,F,service provider,9255.03,58,110676.21,102.61
93,M,fisher,3780.25,58,55462.34,101.32
93,F,homemaker,-447.30,57,-17868.33,99.88
93,M,service provider,8897.12,57,106179.00,102.56
93,F,fisher,3732.26,57,53607.40,101.27
93,F,fisher,3654.01,57,53692.36,101.23
93,F,service provider,7843.05,57,46481.73,102.28
93,F,craftsman,7458.58,57,79455.02,102.32
93,M,farmer,3230.61,57,30689.74,100.62
93,M,farmer,3333.95,57,30713.84,100.53
93,M,craftsman,7343.49,57,82480.38,102.29
93,F,farmer,3089.76,56,29457.88,100.57
93,F,homemaker,-396.12,56,-16988.73,99.88
93,F,craftsman,7252.17,56,79603.24,102.27
93,F,farmer,2999.21,56,28954.45,100.50
93,M,fisher,3832.54,56,51691.24,101.13
93,M,civil servant,8853.51,56,102181.97,102.52
93,M,craftsman,7293.56,56,79696.67,102.31
93,M,fisher,3764.62,56,51286.28,101.24
93,F,fisher,3548.24,55,49400.91,101.16
93,M,craftsman,6939.88,55,75655.69,102.19
93,F,craftsman,6690.09,55,57710.35,102.14
93,M,craftsman,6663.37,55,58166.46,102.13
93,F,farmer,3012.14,55,28238.99,100.40
93,F,civil servant,8404.06,55,97164.46,102.58
93,F,farmer,3083.50,55,28434.68,100.42
93,F,craftsman,6956.86,55,77354.24,102.24
93,X,fisher,3588.80,55,48483.91,101.15
93,M,service provider,8181.73,54,92948.65,102.52
93,M,craftsman,6533.99,54,73516.05,102.13
93,M,fisher,3598.71,54,47025.79,101.02
93,F,craftsman,4734.87,54,-11872.92,90.70
93,F,fisher,3327.72,54,47041.23,101.08
93,F,service provider,8702.97,54,93466.87,102.46
93,F,unemployed,-341.23,54,-14948.35,80.00
93,F,fisher,3348.03,54,47820.50,101.10
93,F,fisher,3568.25,54,47473.27,101.16
93,F,farmer,2930.08,53,25820.96,100.31
93,F,homemaker,-322.13,53,-14151.60,99.88
93,F,farmer,2992.42,53,25894.33,100.34
93,M,homemaker,-326.66,53,-14234.05,99.88
93,F,farmer,2796.87,53,25755.76,100.23
93,F,fisher,3499.22,53,45875.47,101.11
93,M,farmer,2515.60,53,11112.61,100.00
93,F,farmer,2931.91,53,26037.24,100.31
93,M,fisher,3495.81,53,46074.53,101.12
93,M,craftsman,6660.54,52,66138.23,102.11
93,M,homemaker,-300.02,52,-13357.32,99.88
93,M,homemaker,-298.56,52,-13352.98,100.00
93,M,fisher,3353.90,52,43725.59,101.02
93,F,fisher,3306.76,52,43164.13,100.86
93,F,service provider,8325.45,52,85722.77,102.50
93,M,farmer,2808.31,52,24871.47,100.23
93,F,civil servant,7729.07,52,55259.48,102.22
93,F,service provider,8071.34,52,85544.60,102.47
93,F,fisher,3146.81,52,43302.43,100.97
93,M,fisher,3050.01,51,41080.19,100.89
93,M,farmer,2754.30,51,24115.51,100.32
93,M,service provider,7564.43,51,80845.45,102.38
93,F,fisher,2769.94,51,19835.19,100.63
93,M,farmer,2670.86,51,24222.95,100.16
93,F,homemaker,-273.41,51,-12678.37,100.00
93,F,homemaker,-274.29,51,-12653.21,100.00
93,F,craftsman,5980.28,51,64077.13,101.91
93,F,homemaker,-293.54,51,-12676.01,100.00
93,F,farmer,2704.39,51,24054.78,100.15
93,M,homemaker,-270.48,50,-12047.73,99.88
93,M,fisher,3150.17,50,40055.33,100.88
93,F,craftsman,6394.75,50,61363.17,101.92
93,F,fisher,3180.60,50,40417.14,100.95
93,M,civil servant,7606.51,50,77626.15,102.34
93,M,homemaker,-249.17,50,-12022.01,99.88
93,M,unemployed,-267.00,50,-12052.29,80.00
93,M,craftsman,6203.07,50,61070.34,101.98
93,M,civil servant,7105.35,49,74334.12,102.18
93,F,craftsman,5750.19,49,58449.55,101.91
93,M,craftsman,5928.17,49,58396.32,101.92
93,F,fisher,3023.10,49,37697.02,100.83
93,M,farmer,2496.60,49,21892.66,100.10
93,F,homemaker,-236.62,49,-11307.49,100.00
93,F,homemaker,-243.14,49,-11271.97,100.00
93,F,homemaker,-215.32,48,-10728.63,100.00
93,M,civil servant,6993.48,48,70581.56,102.12
93,M,homemaker,-227.33,48,-10695.60,99.88
93,F,fisher,2823.82,48,36310.93,100.73
93,M,homemaker,-211.80,48,-10662.29,100.00
93,M,homemaker,-223.88,48,-10670.94,100.00
93,F,fisher,2806.93,48,35995.91,100.71
93,F,farmer,2450.10,47,20596.15,100.06
93,M,farmer,2464.13,47,20578.59,100.06
93,M,service provider,6986.67,47,67704.28,102.12
93,M,homemaker,-201.65,47,-10017.41,99.88
93,F,craftsman,5851.21,47,53174.87,101.89
93,M,farmer,2539.26,47,20704.76,99.90
